1|2498|1.702||2.713|86.36|57.32
1|2499|1.702||2.967|101.79|67.06
1|2500|1.702||2.741|70.19|69.56
1|2501|1.702||2.515|37.77|68.10
1|2502|1.702||2.686|357.61|70.18
1|2503|1.702||3.095|352.07|74.53
1|2504|1.702||3.144|2.42|83.08
1|2505|1.702||2.934|316.59|66.58
1|2506|1.702||2.730|248.00|46.77
1|2507|1.702||2.703|271.71|48.71
1|2508|1.702||1.615|258.59|-24.37
1|2509|1.702||1.772|282.06|-24.48
1|2510|1.702||2.176|307.83|-21.95
1|2511|1.702||2.991|334.81|-13.54
1|2512|1.702||3.244|346.43|-15.1
1|2513|1.702||3.118|346.94|5.37
1|2514|1.702||3.181|332.17|4.69
1|2515|1.702||2.587|26.22|44.70
1|2516|1.702||2.563|34.25|43.64
1|2517|1.702||2.491|51.72|42.54
1|2518|1.702||3.250|3.08|51.06
1|2519|1.702||3.000|349.49|59.27
1|2520|1.702||3.338|331.52|56.41
1|2521|1.702||3.499|317.26|44.26
1|2522|1.702||3.177|301.35|65.40
1|2523|1.702||3.319|312.78|81.29
1|2524|1.702||3.380|279.67|76.27
1|2525|1.702||3.101|249.99|67.75
1|2526|1.702||3.099|227.84|79.60
1|2527|1.702||2.227|268.57|11.67
1|2528|1.702||2.518|269.77|24.26
1|2529|1.702||1.942|265.70|3.07
1|2530|1.702||1.654|265.44|-17.03
1|2531|1.702||1.528|265.92|-37.4
1|2532|1.702||4.962|205.92|34.23
1|2533|1.702||4.938|207.87|39.93
1|2534|1.702||4.545|219.96|47.20
1|2535|1.702||4.106|228.43|44.01
1|2536|1.702||4.931|177.49|25.54
1|2537|1.702||5.070|185.47|28.43
1|2538|1.702||5.058|197.11|29.94
1|2539|1.702||4.390|161.79|31.16
1|2540|1.702||3.940|151.77|34.12
1|2541|1.702||3.670|141.39|38.71
1|2542|1.702||3.760|140.91|33.39
1|2543|1.702||4.197|155.48|21.35
1|2544|1.702||3.639|139.73|27.70
1|2545|1.702||3.521|135.95|32.67
1|2546|1.702||3.630|144.74|17.80
1|2547|1.702||2.731|147.37|12.23
1|2548|1.702||3.152|160.12|4.91
1|2549|1.702||3.638|176.09|3.33
1|2550|1.702||1.775|113.12|-27.34
1|2551|1.702||2.013|125.37|-22.54
1|2552|1.702||2.095|103.57|43.74
1|2553|1.702||2.473|123.62|58.44
1|2554|1.702||2.007|89.17|44.01
1|2555|1.702||1.556|89.71|-40.22
1|2556|1.702||1.588|80.61|-36.83
1|2557|1.702||1.702|68.63|-33.62
1|2558|1.702||1.845|58.58|-33.59
1|2559|1.702||1.616|89.01|-42.23
1|2560|1.702||1.869|79.82|-42.05
1|2561|1.702||1.905|70.82|-39.29
1|2562|1.702||1.936|71.50|-11.57
1|2563|1.702||1.702|89.86|-11.38
1|2564|1.702||1.856|113.40|-11.34
1|2565|1.702||2.303|130.84|-11.78
1|2566|1.702||2.759|32.16|34.43
1|2567|1.702||2.532|29.28|46.76
1|2568|1.702||3.207|14.56|28.44
1|2569|1.702||2.983|23.81|32.26
1|2570|1.702||2.518|30.82|66.95
1|2571|1.702||2.754|57.30|70.68
1|2572|1.702||4.610|170.37|46.24
1|2573|1.702||4.994|189.40|45.47
1|2574|1.702||4.731|198.62|55.59
1|2575|1.702||4.615|176.18|59.62
1|2576|1.801|1.8|1.795|95.71|-5.89
1|2577|1.801|1.8|1.797|96.83|-5.70
1|2578|1.801||1.764|109.93|-46.21
1|2579|1.801||1.769|110.40|-45.07
1|2580|1.801||1.773|114.86|-46.03
1|2581|1.801||1.789|118.98|-45.82
1|2582|1.801||1.828|122.23|-44.03
1|2583|1.801||1.875|125.85|-42.01
1|2584|1.801||1.997|131.38|-39.01
1|2585|1.801||2.220|134.51|-35.59
1|2586|1.801||1.767|98.98|-46.15
1|2587|1.801||1.690|97.39|-43.67
1|2588|1.801||1.721|101.18|-43.92
1|2589|1.801||1.747|105.30|-43.62
1|2590|1.801||1.754|109.53|-43.62
1|2591|1.801||1.745|112.06|-43.56
1|2592|1.801||1.750|114.92|-43.52
1|2593|1.801||1.765|117.56|-43.94
1|2594|1.801||1.809|120.10|-43.8
1|2595|1.801||1.842|122.17|-43.03
1|2596|1.801||1.869|125.40|-40.84
1|2597|1.801||1.915|128.84|-39.01
1|2598|1.801||1.986|130.45|-36.37
1|2599|1.801||2.127|132.59|-34.06
1|2600|1.801||2.157|132.52|-32.26
1|2601|1.801||2.077|130.73|-30.67
1|2602|1.801||2.054|128.49|-30.28
1|2603|1.801||1.938|125.52|-31.85
1|2604|1.801||1.881|122.25|-32.13
1|2605|1.801||1.833|120.22|-33.12
1|2606|1.801||1.821|119.04|-33.45
1|2607|1.801||1.819|116.88|-34.18
1|2608|1.801||1.785|112.74|-34.35
1|2609|1.801||1.746|110.28|-34.69
1|2610|1.801||1.702|106.81|-36.86
1|2611|1.801||1.697|103.00|-36.63
1|2612|1.801||1.667|98.27|-36.6
1|2613|1.801||1.652|95.70|-36.22
1|2614|1.801||1.698|100.12|-38.69
1|2615|1.801||1.715|103.79|-39.79
1|2616|1.801||1.727|112.31|-40.68
1|2617|1.801||1.778|116.75|-39.42
1|2618|1.801||1.812|119.12|-39.85
1|2619|1.801||1.840|120.89|-39.04
1|2620|1.801||1.840|122.53|-38.12
1|2621|1.801||1.815|119.55|-35.44
1|2622|1.801||1.647|96.30|-37.24
1|2623|1.801||1.662|96.80|-35.35
1|2624|1.801||1.661|96.61|-33.09
1|2625|1.801||1.655|96.90|-31.13
1|2626|1.801||1.679|98.62|-28.87
1|2627|1.801||1.711|99.73|-27.66
1|2628|1.801||1.736|100.74|-25.63
1|2629|1.801||1.756|101.40|-23.56
1|2630|1.801||1.799|103.46|-20.15
1|2631|1.801||1.835|104.65|-18.1
1|2632|1.801||1.850|105.64|-15.32
1|2633|1.801||1.849|106.39|-13.75
1|2634|1.801||1.873|107.23|-12.43
1|2635|1.801||1.923|108.89|-11.65
1|2636|1.801||1.916|109.88|-10.1
1|2637|1.801||1.914|109.92|-8.56
1|2638|1.801||1.908|110.69|-7.21
1|2639|1.801||1.914|111.28|-5.74
1|2640|1.801||1.942|112.36|-4.03
1|2641|1.801||2.015|113.03|-1.88
1|2642|1.801||2.064|112.80|-0.57
1|2643|1.801||2.069|113.82|-0.88
1|2644|1.801||2.087|114.57|-1.16
1|2645|1.801||2.069|115.81|-2.11
1|2646|1.801||2.087|117.45|-2.47
1|2647|1.801||2.071|119.21|-3.13
1|2648|1.801||2.073|120.40|-4.74
1|2649|1.801||2.078|121.92|-5.76
1|2650|1.801||2.100|122.85|-6.88
1|2651|1.801||2.120|123.95|-8.14
1|2652|1.801||2.158|124.68|-9.78
1|2653|1.801||2.180|126.56|-10.39
1|2654|1.801||2.201|127.64|-11.78
1|2655|1.801||2.226|129.60|-13.46
1|2656|1.801||2.151|130.14|-15.55
1|2657|1.801||2.358|132.78|-16.44
1|2658|1.801||2.386|135.39|-17.89
1|2659|1.801||2.431|137.53|-18.54
1|2660|1.801||2.448|139.31|-19.45
1|2661|1.801||2.426|139.82|-20.8
1|2662|1.801||2.272|138.88|-21.8
1|2663|1.801||2.199|137.83|-23.18
1|2664|1.801||2.224|136.81|-25.55
1|2665|1.801||2.218|136.72|-26.81
1|2666|1.801||2.215|136.32|-28.61
1|2667|1.801||2.161|134.70|-29.73
1|2668|1.801||2.118|132.45|-30.24
1|2669|1.801||2.091|131.18|-29.94
1|2670|1.801||2.046|129.66|-28.93
1|2671|1.801||2.103|131.42|-27.93
1|2672|1.801||2.134|133.29|-27.82
1|2673|1.801||2.124|134.70|-26.6
1|2674|1.801||2.138|134.73|-24.26
1|2675|1.801||2.168|135.07|-21.51
1|2676|1.801||2.203|134.82|-19.64
1|2677|1.801||2.337|133.70|-17.62
1|2678|1.801||2.102|131.45|-17.77
1|2679|1.801||2.158|134.26|-19.2
1|2680|1.801||2.035|127.94|-16.94
1|2681|1.801||2.009|126.26|-14.36
1|2682|1.801||1.976|122.25|-10.23
1|2683|1.801||1.998|123.52|-10.49
1|2684|1.801||1.999|120.43|-8.40
1|2685|1.801||1.984|118.64|-5.65
1|2686|1.801||1.960|116.19|-4.70
1|2687|1.801||1.986|114.48|-2.77
1|2688|1.801||1.913|113.62|-4.92
1|2689|1.801||1.899|114.12|-8.95
1|2690|1.801||1.927|115.37|-8.32
1|2691|1.801||1.955|116.59|-6.90
1|2692|1.801||1.957|120.00|-8.66
1|2693|1.801||1.917|118.69|-10.13
1|2694|1.801||1.903|116.60|-11.41
1|2695|1.801||1.909|114.90|-12.16
1|2696|1.801||1.922|113.30|-12.85
1|2697|1.801||1.916|117.38|-13.45
1|2698|1.801||1.946|120.66|-13.24
1|2699|1.801||1.977|124.40|-14.17
1|2700|1.801||2.006|126.27|-16.19
1|2701|1.801||2.019|127.84|-17.4
1|2702|1.801||2.017|127.63|-18.83
1|2703|1.801||1.993|126.67|-19.84
1|2704|1.801||1.974|124.88|-20.11
1|2705|1.801||1.968|122.24|-19.06
1|2706|1.801||1.955|120.44|-16.83
1|2707|1.801||1.922|119.20|-14.79
1|2708|1.801||1.913|117.64|-13.41
1|2709|1.801||1.903|115.97|-11.74
1|2710|1.801||1.917|113.93|-12.68
1|2711|1.801||1.930|112.89|-14.19
1|2712|1.801||1.874|109.76|-14.25
1|2713|1.801||1.860|107.37|-13.54
1|2714|1.801||1.893|109.76|-15.69
1|2715|1.801||1.930|112.98|-16.69
1|2716|1.801||1.907|112.97|-18.23
1|2717|1.801||1.872|110.69|-19.03
1|2718|1.801||1.852|108.31|-18.37
1|2719|1.801||1.856|107.36|-17.51
1|2720|1.801||1.808|108.55|-23.05
1|2721|1.801||1.831|111.22|-22.56
1|2722|1.801||1.899|113.91|-21.28
1|2723|1.801||1.908|116.13|-21.86
1|2724|1.801||1.837|114.04|-23.4
1|2725|1.801||1.817|112.48|-24.81
1|2726|1.801||1.768|107.64|-24.58
1|2727|1.801||1.824|113.91|-28.42
1|2728|1.801||1.867|119.72|-31.25
1|2729|1.801||2.447|134.65|-33
1|2730|1.801||2.377|136.09|-33.25
1|2731|1.801||2.468|137.24|-31.83
1|2732|1.801||2.546|138.27|-31.51
1|2733|1.801||2.463|138.52|-32.73
1|2734|1.801||2.405|137.22|-33.5
1|2735|1.801||2.439|135.14|-31.74
1|2736|1.801||2.468|136.54|-30.04
1|2737|1.801||2.487|137.24|-28.48
1|2738|1.801||2.614|137.94|-28.65
1|2739|1.801||2.752|138.72|-28.11
1|2740|1.801||2.582|137.88|-27.25
1|2741|1.801||2.392|137.43|-26.24
1|2742|1.801||2.367|137.73|-24.82
1|2743|1.801||2.426|139.24|-23.97
1|2744|1.801||2.473|139.32|-22.7
1|2745|1.801||2.756|140.32|-25.12
1|2746|1.801||2.852|140.38|-26.11
1|2747|1.801||2.882|140.44|-23.31
1|2748|1.801||2.418|137.82|-19.64
1|2749|1.801||2.329|134.73|-16.39
1|2750|1.801||2.270|132.75|-15.23
1|2751|1.801||2.216|131.05|-13.76
1|2752|1.801||2.175|128.84|-11.45
1|2753|1.801||2.103|126.63|-8.93
1|2754|1.801||2.063|123.85|-5.96
1|2755|1.801||2.066|121.42|-4.67
1|2756|1.801||2.085|118.81|-2.70
1|2757|1.801||2.073|116.94|-1.10
1|2758|1.801||2.055|115.07|0.26
1|2759|1.801||2.030|113.31|1.44
1|2760|1.801||2.033|112.29|3.28
1|2761|1.801||2.041|111.85|4.76
1|2762|1.801||2.073|113.78|4.93
1|2763|1.801||2.059|115.68|3.52
1|2764|1.801||2.081|118.50|2.17
1|2765|1.801||2.088|120.11|-0.21
1|2766|1.801||2.086|122.24|-1.25
1|2767|1.801||2.106|125.76|-2.79
1|2768|1.801||2.153|127.28|-4.67
1|2769|1.801||2.201|129.68|-6.54
1|2770|1.801||2.262|133.01|-8.87
1|2771|1.801||2.336|135.42|-10.39
1|2772|1.801||2.427|137.37|-12.8
1|2773|1.801||2.467|138.49|-14.88
1|2774|1.801||2.400|136.42|-14.92
1|2775|1.801||2.384|135.60|-13.82
1|2776|1.801||2.566|141.11|-15.96
1|2777|1.801||2.570|141.78|-17.56
1|2778|1.801||2.627|142.25|-18.39
1|2779|1.801||2.703|141.39|-18.76
1|2780|1.801||2.758|141.36|-19.39
1|2781|1.801||2.821|141.34|-20.4
1|2782|1.801||2.935|142.19|-21.19
1|2783|1.801||2.527|140.47|-17.16
1|2784|1.801||2.444|138.22|-13.42
1|2785|1.801||2.406|137.11|-10.84
1|2786|1.801||2.366|136.77|-8.95
1|2787|1.801||2.294|133.93|-7.04
1|2788|1.801||2.225|131.59|-5.31
1|2789|1.801||2.157|130.34|-3.62
1|2790|1.801||2.104|128.29|-2.32
1|2791|1.801||2.081|125.18|-0.24
1|2792|1.801||2.090|122.69|0.44
1|2793|1.801||2.102|120.94|3.20
1|2794|1.801||2.095|118.75|3.26
1|2795|1.801||2.117|117.25|4.89
1|2796|1.801||2.134|119.44|5.59
1|2797|1.801||2.134|122.27|5.74
1|2798|1.801||2.102|125.35|5.64
1|2799|1.801||2.131|125.65|4.15
1|2800|1.801||2.128|122.98|4.56
1|2801|1.801||2.104|127.25|2.07
1|2802|1.801||2.123|129.06|0.66
1|2803|1.801||2.159|130.91|-1.30
1|2804|1.801||2.185|132.72|-2.46
1|2805|1.801||2.309|134.64|-4.82
1|2806|1.801||2.259|135.19|-3.36
1|2807|1.801||2.330|137.08|-3.04
1|2808|1.801||2.384|137.89|-6.15
1|2809|1.801||2.464|139.35|-6.65
1|2810|1.801||2.394|138.93|-4.36
1|2811|1.801||2.468|140.91|-5.48
1|2812|1.801||2.531|142.17|-6.74
1|2813|1.801||2.541|143.56|-6.63
1|2814|1.801||2.610|143.51|-9.28
1|2815|1.801||2.498|141.40|-9.88
1|2816|1.801||2.315|133.63|-10.1
1|2817|1.801||2.385|136.42|-12.41
1|2818|1.801||2.522|138.91|-13.74
1|2819|1.801||2.628|141.97|-14.06
1|2820|1.801||2.671|143.67|-14.22
1|2821|1.801||2.683|144.35|-14.9
1|2822|1.801||2.825|144.49|-18.64
1|2823|1.801||2.869|144.81|-18.78
1|2824|1.801||2.919|144.60|-19.29
1|2825|1.801||2.967|144.87|-20.44
1|2826|1.801||3.027|144.74|-21.99
1|2827|1.801||3.073|145.34|-22.67
1|2828|1.801||3.135|145.96|-23.57
1|2829|1.801||3.082|143.97|-23.93
1|2830|1.801||3.049|142.63|-23.76
1|2831|1.801||3.086|146.42|-24.2
1|2832|1.801||2.939|147.82|-25.7
1|2833|1.801||3.038|146.13|-25.46
1|2834|1.801||2.975|146.83|-26.04
1|2835|1.801||2.950|147.04|-25.81
1|2836|1.801||2.958|148.86|-25.33
1|2837|1.801||2.952|149.14|-25.92
1|2838|1.801||2.982|149.96|-26.16
1|2839|1.801||3.197|149.21|-23.4
1|2840|1.801||3.071|147.50|-20.86
1|2841|1.801||2.999|146.27|-20.49
1|2842|1.801||3.019|143.86|-21.67
1|2843|1.801||3.102|145.06|-22.7
1|2844|1.801||3.126|146.38|-22.96
1|2845|1.801||3.168|148.24|-23.16
1|2846|1.801||3.050|146.04|-22.51
1|2847|1.801||2.521|140.36|-6.48
1|2848|1.801||2.555|144.46|-4.37
1|2849|1.801||2.421|141.40|-3.24
1|2850|1.801||2.358|139.72|0.79
1|2851|1.801||2.416|141.52|0.84
1|2852|1.801||2.507|145.12|0.38
1|2853|1.801||2.471|145.52|3.64
1|2854|1.801||2.403|143.40|3.93
1|2855|1.801||2.265|140.86|6.93
1|2856|1.801||2.180|141.36|9.06
1|2857|1.801||2.408|144.12|6.16
1|2858|1.801||2.431|147.30|5.62
1|2859|1.801||2.377|146.48|7.68
1|2860|1.801||2.279|144.78|8.72
1|2861|1.801||2.209|144.01|10.41
1|2862|1.801||2.242|143.42|11.33
1|2863|1.801||2.139|143.33|10.87
1|2864|1.801||2.050|142.63|11.85
1|2865|1.801||2.042|140.95|11.78
1|2866|1.801||2.065|139.41|10.57
1|2867|1.801||2.070|137.26|10.01
1|2868|1.801||2.099|135.41|8.45
1|2869|1.801||2.134|137.09|7.60
1|2870|1.801||2.113|139.35|8.86
1|2871|1.801||2.076|140.96|10.71
1|2872|1.801||2.181|140.36|8.16
1|2873|1.801||2.230|140.09|4.95
1|2874|1.801||2.290|139.02|3.35
1|2875|1.801||2.482|148.32|4.40
1|2876|1.801||2.506|147.57|2.63
1|2877|1.801||2.568|147.39|0.01
1|2878|1.801||2.584|147.00|-3.00
1|2879|1.801||2.597|145.90|-5.67
1|2880|1.801||2.597|145.00|-7.81
1|2881|1.801||2.647|144.93|-10.05
1|2882|1.801||2.685|145.48|-12.89
1|2883|1.801||2.707|145.97|-15.32
1|2884|1.801||2.729|147.11|-15.57
1|2885|1.801||2.698|149.49|-13.97
1|2886|1.801||2.664|153.43|-12.18
1|2887|1.801||2.594|156.98|-10.72
1|2888|1.801||2.584|159.59|-10.4
1|2889|1.801||2.572|158.93|-8.53
1|2890|1.801||2.617|155.23|-8.31
1|2891|1.801||2.653|152.16|-7.82
1|2892|1.801||2.596|151.85|-5.98
1|2893|1.801||2.528|152.29|-3.48
1|2894|1.801||2.540|153.98|-4.73
1|2895|1.801||2.536|155.56|-5.96
1|2896|1.801||2.539|157.49|-6.92
1|2897|1.801||2.582|159.63|-8.37
1|2898|1.801||2.602|159.80|-10.9
1|2899|1.801||2.639|161.36|-11
1|2900|1.801||2.684|163.02|-10.76
1|2901|1.801||3.012|156.95|-13.68
1|2902|1.801||3.127|156.86|-14.98
1|2903|1.801||3.274|157.87|-16.5
1|2904|1.801||3.369|158.59|-18.44
1|2905|1.801||3.479|159.99|-20.24
1|2906|1.801||3.366|157.24|-20.2
1|2907|1.801||3.224|156.70|-18.47
1|2908|1.801||2.978|153.80|-16.1
1|2909|1.801||3.082|152.91|-17.67
1|2910|1.801||3.292|154.46|-19.48
1|2911|1.801||3.363|157.00|-21.85
1|2912|1.801||3.164|153.51|-20.52
1|2913|1.801||2.951|151.46|-18.22
1|2914|1.801||3.091|150.84|-19.47
1|2915|1.801||3.318|151.83|-22.2
1|2916|1.801||3.376|155.20|-23.01
1|2917|1.801||3.369|159.05|-23.45
1|2918|1.801||2.236|144.46|10.45
1|2919|1.801||2.144|142.90|13.47
1|2920|1.801||2.090|142.03|16.46
1|2921|1.801||2.112|141.19|18.86
1|2922|1.801||2.160|140.30|19.33
1|2923|1.801||2.119|139.38|19.42
1|2924|1.801||2.082|138.62|19.21
1|2925|1.801||2.133|137.51|19.07
1|2926|1.801||2.061|137.50|18.61
1|2927|1.801||2.061|138.85|18.95
1|2928|1.801||2.064|139.87|18.95
1|2929|1.801||2.125|136.95|19.53
1|2930|1.801||2.095|134.86|18.21
1|2931|1.801||2.079|135.30|18.22
1|2932|1.801||2.115|135.83|18.12
1|2933|1.801||2.077|136.77|18.31
1|2934|1.801||2.088|136.52|17.97
1|2935|1.801||2.108|136.26|18.12
1|2936|1.801||2.039|138.10|15.25
1|2937|1.801||2.024|138.82|14.96
1|2938|1.801||2.065|141.16|10.16
1|2939|1.801||2.033|136.93|12.13
1|2940|1.801||2.063|135.65|11.79
1|2941|1.801||2.082|133.68|11.32
1|2942|1.801||2.092|133.25|12.91
1|2943|1.801||2.073|133.65|14.87
1|2944|1.801||2.100|134.07|15.70
1|2945|1.801||2.138|132.51|16.07
1|2946|1.801||2.137|131.67|16.41
1|2947|1.801||2.153|131.30|17.54
1|2948|1.801||2.173|130.27|16.97
1|2949|1.801||2.191|129.66|17.88
1|2950|1.801||2.205|128.85|18.33
1|2951|1.801||2.234|127.30|18.00
1|2952|1.801||2.200|127.56|17.23
1|2953|1.801||2.195|127.41|15.52
1|2954|1.801||2.209|125.96|15.86
1|2955|1.801||2.214|124.47|16.69
1|2956|1.801||2.213|122.45|16.43
1|2957|1.801||2.219|119.48|16.10
1|2958|1.801||2.197|120.82|14.64
1|2959|1.801||2.175|124.70|12.91
1|2960|1.801||2.147|128.66|11.67
1|2961|1.801||2.108|131.03|11.06
1|2962|1.801||2.141|130.70|8.94
1|2963|1.801||2.115|132.85|8.88
1|2964|1.801||2.087|133.87|9.17
1|2965|1.801||2.113|132.92|12.34
1|2966|1.801||2.145|131.11|12.43
1|2967|1.801||2.171|129.17|12.85
1|2968|1.801||2.122|131.30|13.69
1|2969|1.801||2.146|126.91|10.96
1|2970|1.801||2.100|126.92|8.08
1|2971|1.801||2.154|122.69|10.94
1|2972|1.801||2.165|120.83|12.16
1|2973|1.801||2.200|120.88|12.56
1|2974|1.801||2.199|120.66|12.79
1|2975|1.801||2.166|120.35|12.43
1|2976|1.801||2.199|121.11|12.68
1|2977|1.801||2.196|120.12|12.84
1|2978|1.801||2.201|119.04|13.01
1|2979|1.801||2.215|119.05|13.67
1|2980|1.801||2.210|118.45|15.66
1|2981|1.801||2.188|116.52|15.96
1|2982|1.801||2.173|116.31|15.20
1|2983|1.801||2.189|117.25|14.73
1|2984|1.801||2.214|118.47|13.63
1|2985|1.801||2.189|117.10|13.63
1|2986|1.801||2.178|114.68|14.19
1|2987|1.801||2.176|113.18|14.23
1|2988|1.801||2.167|113.87|14.96
1|2989|1.801||2.180|114.87|15.97
1|2990|1.801||2.191|114.07|13.82
1|2991|1.801||2.197|114.74|12.55
1|2992|1.801||2.150|116.05|11.68
1|2993|1.801||2.163|117.26|12.28
1|2994|1.801||2.243|117.26|12.54
1|2995|1.801||2.223|117.09|12.35
1|2996|1.801||2.227|116.64|12.56
1|2997|1.801||2.210|116.13|12.27
1|2998|1.801||2.229|117.81|12.91
1|2999|1.801||2.215|118.50|12.67
1|3000|1.801||2.172|118.00|12.50
1|3001|1.801||2.251|117.80|12.67
1|3002|1.801||2.148|119.10|11.38
1|3003|1.801||2.138|120.68|9.48
1|3004|1.801||2.135|119.93|6.98
1|3005|1.801||2.134|117.49|8.26
1|3006|1.801||2.157|114.97|10.74
1|3007|1.801||2.131|113.64|9.90
1|3008|1.801||2.107|113.57|7.48
1|3009|1.801||2.083|111.18|8.03
1|3010|1.801||2.074|110.77|7.21
1|3011|1.801||2.093|112.25|6.76
1|3012|1.801||2.105|113.29|5.95
1|3013|1.801||2.132|112.68|5.81
1|3014|1.801||2.089|111.26|6.08
1|3015|1.801||2.079|109.55|7.78
1|3016|1.801||2.090|108.59|10.29
1|3017|1.801||2.080|107.31|12.13
1|3018|1.801||2.085|106.33|13.33
1|3019|1.801||2.115|106.27|13.87
1|3020|1.801||2.120|107.64|13.54
1|3021|1.801||2.112|110.20|12.57
1|3022|1.801||2.116|110.12|12.69
1|3023|1.801||2.127|111.33|12.27
1|3024|1.801||2.140|112.92|12.24
1|3025|1.801||2.134|111.69|13.86
1|3026|1.801||2.126|110.34|14.69
1|3027|1.801||2.122|108.58|15.85
1|3028|1.801||2.106|106.47|16.14
1|3029|1.801||2.138|106.70|16.94
1|3030|1.801||2.121|105.05|17.09
1|3031|1.801||2.100|104.58|16.69
1|3032|1.801||2.092|105.69|15.64
1|3033|1.801||2.153|111.71|11.55
1|3034|1.801||2.170|112.80|11.66
1|3035|1.801||2.164|113.56|11.86
1|3036|1.801||2.172|113.57|12.60
1|3037|1.801||2.185|112.78|13.63
1|3038|1.801||2.172|112.08|14.54
1|3039|1.801||2.185|110.49|15.32
1|3040|1.801||2.171|109.11|16.27
1|3041|1.801||2.152|107.40|17.11
1|3042|1.801||2.155|106.14|17.33
1|3043|1.801||2.160|104.35|17.27
1|3044|1.801||2.150|103.18|17.31
1|3045|1.801||2.142|102.40|18.48
1|3046|1.801||2.149|103.29|18.17
1|3047|1.801||2.146|104.02|18.09
1|3048|1.801||2.093|100.41|20.75
1|3049|1.801||2.065|99.39|22.52
1|3050|1.801||2.031|97.55|25.08
1|3051|1.801||1.995|96.08|28.25
1|3052|1.801||1.972|94.97|29.99
1|3053|1.801||1.959|93.69|32.05
1|3054|1.801||1.941|92.66|34.68
1|3055|1.801||1.995|94.20|34.17
1|3056|1.801||2.012|96.23|33.01
1|3057|1.801||2.039|97.50|31.89
1|3058|1.801||2.069|99.17|30.55
1|3059|1.801||2.084|100.49|29.22
1|3060|1.801||2.130|102.21|28.28
1|3061|1.801||2.163|103.98|27.03
1|3062|1.801||2.186|105.29|25.15
1|3063|1.801||2.195|106.77|24.04
1|3064|1.801||2.205|108.89|22.68
1|3065|1.801||2.202|110.35|21.37
1|3066|1.801||2.200|111.55|20.30
1|3067|1.801||2.203|112.41|19.17
1|3068|1.801||2.189|113.14|17.56
1|3069|1.801||2.185|111.82|17.70
1|3070|1.801||2.191|110.68|19.48
1|3071|1.801||2.159|107.86|19.23
1|3072|1.801||2.177|106.53|21.57
1|3073|1.801||2.127|103.17|21.48
1|3074|1.801||2.118|101.89|24.21
1|3075|1.801||2.043|99.33|26.37
1|3076|1.801||2.161|102.01|27.93
1|3077|1.801||2.210|106.18|29.35
1|3078|1.801||2.233|110.29|30.69
1|3079|1.801||2.263|112.24|30.82
1|3080|1.801||2.230|110.79|28.76
1|3081|1.801||2.225|108.33|26.57
1|3082|1.801||2.236|110.66|26.42
1|3083|1.801||2.249|114.21|26.88
1|3084|1.801||2.266|115.63|27.58
1|3085|1.801||2.286|116.93|28.03
1|3086|1.801||2.285|119.34|26.82
1|3087|1.801||2.277|117.54|26.42
1|3088|1.801||2.253|115.44|25.66
1|3089|1.801||2.248|113.72|23.92
1|3090|1.801||2.239|111.15|23.29
1|3091|1.801||2.234|112.65|21.63
1|3092|1.801||2.239|117.37|21.34
1|3093|1.801||2.246|122.23|21.54
1|3094|1.801||2.230|123.40|19.43
1|3095|1.801||2.230|120.27|18.80
1|3096|1.801||2.231|119.68|17.37
1|3097|1.801||2.217|116.72|17.23
1|3098|1.801||2.234|117.87|18.37
1|3099|1.801||2.239|125.21|19.67
1|3100|1.801||2.249|123.92|21.17
1|3101|1.801||2.263|123.59|21.73
1|3102|1.801||2.271|122.45|23.42
1|3103|1.801||2.279|121.47|24.07
1|3104|1.801||2.284|120.40|25.01
1|3105|1.801||2.285|120.06|25.64
1|3106|1.801||2.287|118.83|26.75
1|3107|1.801||2.279|118.14|27.65
1|3108|1.801||2.258|118.66|30.73
1|3109|1.801||2.252|121.64|30.67
1|3110|1.801||2.233|124.36|30.57
1|3111|1.801||2.227|125.38|28.47
1|3112|1.801||2.229|125.47|26.65
1|3113|1.801||2.220|125.99|24.26
1|3114|1.801||2.211|127.25|21.82
1|3115|1.801||2.176|129.35|20.44
1|3116|1.801||2.170|130.96|19.62
1|3117|1.801||2.189|131.50|19.07
1|3118|1.801||2.200|131.56|18.39
1|3119|1.801||2.176|132.72|18.42
1|3120|1.801||2.173|132.40|18.80
1|3121|1.801||2.154|132.45|19.56
1|3122|1.801||2.148|133.60|19.18
1|3123|1.801||2.177|134.90|18.55
1|3124|1.801||2.136|135.71|18.84
1|3125|1.801||2.084|137.22|19.90
1|3126|1.801||2.077|138.60|21.34
1|3127|1.801||2.134|134.81|21.64
1|3128|1.801||2.132|133.40|22.84
1|3129|1.801||2.083|135.55|24.27
1|3130|1.801||2.166|131.41|24.48
1|3131|1.801||2.108|138.57|24.04
1|3132|1.801||2.146|137.49|26.05
1|3133|1.801||2.107|135.74|28.25
1|3134|1.801||2.117|133.17|30.69
1|3135|1.801||2.181|130.41|33.58
1|3136|1.801||2.206|130.07|36.48
1|3137|1.801||2.187|128.22|36.54
1|3138|1.801||2.193|125.29|38.17
1|3139|1.801||2.199|122.74|39.79
1|3140|1.801||2.213|120.33|41.20
1|3141|1.801||2.211|115.69|42.40
1|3142|1.801||2.165|112.68|44.26
1|3143|1.801||2.139|109.45|45.85
1|3144|1.801||2.129|105.09|43.92
1|3145|1.801||2.094|101.85|43.48
1|3146|1.801||2.065|99.09|43.96
1|3147|1.801||2.004|96.70|42.61
1|3148|1.801||2.045|99.26|37.88
